algorithm,k,superholderpriority,path,recall
transitive_alpha0.0,2,0,11,0
transitive_alpha0.0,2,1,11,0
transitive_alpha0.0,2,0,12,0
transitive_alpha0.0,2,1,12,0
transitive_alpha0.1,2,0,1,1
transitive_alpha0.1,2,1,1,1
transitive_alpha0.1,2,0,2,0.982378854625551
transitive_alpha0.1,2,1,2,1
transitive_alpha0.1,2,0,3,0
transitive_alpha0.1,2,1,3,0.9
transitive_alpha0.1,2,0,4,0
transitive_alpha0.1,2,1,4,0.919540229885057
transitive_alpha0.1,2,0,5,0
transitive_alpha0.1,2,1,5,1
transitive_alpha0.1,2,0,6,0
transitive_alpha0.1,2,1,6,1
transitive_alpha0.1,2,0,7,0
transitive_alpha0.1,2,1,7,1
transitive_alpha0.1,2,0,8,0
transitive_alpha0.1,2,1,8,1
transitive_alpha0.1,2,0,9,0
transitive_alpha0.1,2,1,9,1
transitive_alpha0.1,2,0,10,0
transitive_alpha0.1,2,1,10,1
transitive_alpha0.1,2,0,11,0
transitive_alpha0.1,2,1,11,1
transitive_alpha0.1,2,0,12,0
transitive_alpha0.1,2,1,12,1
transitive_alpha0.2,2,0,1,1
transitive_alpha0.2,2,1,1,1
transitive_alpha0.2,2,0,2,0.982378854625551
transitive_alpha0.2,2,1,2,1
transitive_alpha0.2,2,0,3,0
transitive_alpha0.2,2,1,3,0.9
transitive_alpha0.2,2,0,4,0
transitive_alpha0.2,2,1,4,0.919540229885057
transitive_alpha0.2,2,0,5,0
transitive_alpha0.2,2,1,5,1
transitive_alpha0.2,2,0,6,0
transitive_alpha0.2,2,1,6,1
transitive_alpha0.2,2,0,7,0
transitive_alpha0.2,2,1,7,1
transitive_alpha0.2,2,0,8,0
transitive_alpha0.2,2,1,8,1
transitive_alpha0.2,2,0,9,0
transitive_alpha0.2,2,1,9,1
transitive_alpha0.2,2,0,10,0
transitive_alpha0.2,2,1,10,1
transitive_alpha0.2,2,0,11,0
transitive_alpha0.2,2,1,11,1
transitive_alpha0.2,2,0,12,0
transitive_alpha0.2,2,1,12,1
transitive_alpha0.3,2,0,1,1
transitive_alpha0.3,2,1,1,1
transitive_alpha0.3,2,0,2,0.986784140969163
transitive_alpha0.3,2,1,2,1
transitive_alpha0.3,2,0,3,0
transitive_alpha0.3,2,1,3,0.9
transitive_alpha0.3,2,0,4,0
transitive_alpha0.3,2,1,4,0.919540229885057
transitive_alpha0.3,2,0,5,0
transitive_alpha0.3,2,1,5,1
transitive_alpha0.3,2,0,6,0
transitive_alpha0.3,2,1,6,1
transitive_alpha0.3,2,0,7,0
transitive_alpha0.3,2,1,7,1
transitive_alpha0.3,2,0,8,0
transitive_alpha0.3,2,1,8,1
transitive_alpha0.3,2,0,9,0
transitive_alpha0.3,2,1,9,1
transitive_alpha0.3,2,0,10,0
transitive_alpha0.3,2,1,10,1
transitive_alpha0.3,2,0,11,0
transitive_alpha0.3,2,1,11,1
transitive_alpha0.3,2,0,12,0
transitive_alpha0.3,2,1,12,1
transitive_alpha0.4,2,0,1,1
transitive_alpha0.4,2,1,1,1
transitive_alpha0.4,2,0,2,0.995594713656388
transitive_alpha0.4,2,1,2,1
transitive_alpha0.4,2,0,3,0
transitive_alpha0.4,2,1,3,0.9
transitive_alpha0.4,2,0,4,0
transitive_alpha0.4,2,1,4,0.919540229885057
transitive_alpha0.4,2,0,5,0
transitive_alpha0.4,2,1,5,1
transitive_alpha0.4,2,0,6,0
transitive_alpha0.4,2,1,6,1
transitive_alpha0.4,2,0,7,0
transitive_alpha0.4,2,1,7,1
transitive_alpha0.4,2,0,8,0
transitive_alpha0.4,2,1,8,1
transitive_alpha0.4,2,0,9,0
transitive_alpha0.4,2,1,9,1
transitive_alpha0.4,2,0,10,0
transitive_alpha0.4,2,1,10,1
transitive_alpha0.4,2,0,11,0
transitive_alpha0.4,2,1,11,1
transitive_alpha0.4,2,0,12,0
transitive_alpha0.4,2,1,12,1
transitive_alpha0.5,2,0,1,1
transitive_alpha0.5,2,1,1,1
transitive_alpha0.5,2,0,2,0.973568281938326
transitive_alpha0.5,2,1,2,0.973568281938326
transitive_alpha0.5,2,0,3,0.266666666666667
transitive_alpha0.5,2,1,3,0.927777777777778
transitive_alpha0.5,2,0,4,0
transitive_alpha0.5,2,1,4,0.919540229885057
transitive_alpha0.5,2,0,5,0
transitive_alpha0.5,2,1,5,1
transitive_alpha0.5,2,0,6,0
transitive_alpha0.5,2,1,6,1
transitive_alpha0.5,2,0,7,0
transitive_alpha0.5,2,1,7,1
transitive_alpha0.5,2,0,8,0
transitive_alpha0.5,2,1,8,1
transitive_alpha0.5,2,0,9,0
transitive_alpha0.5,2,1,9,1
transitive_alpha0.5,2,0,10,0
transitive_alpha0.5,2,1,10,1
transitive_alpha0.5,2,0,11,0
transitive_alpha0.5,2,1,11,1
transitive_alpha0.5,2,0,12,0
transitive_alpha0.5,2,1,12,1
transitive_alpha0.6,2,0,1,1
transitive_alpha0.6,2,1,1,1
transitive_alpha0.6,2,0,2,0.969162995594714
transitive_alpha0.6,2,1,2,0.973568281938326
transitive_alpha0.6,2,0,3,0.305555555555556
transitive_alpha0.6,2,1,3,0.927777777777778
transitive_alpha0.6,2,0,4,0
transitive_alpha0.6,2,1,4,0.919540229885057
transitive_alpha0.6,2,0,5,0
transitive_alpha0.6,2,1,5,1
transitive_alpha0.6,2,0,6,0
transitive_alpha0.6,2,1,6,1
transitive_alpha0.6,2,0,7,0
transitive_alpha0.6,2,1,7,1
transitive_alpha0.6,2,0,8,0
transitive_alpha0.6,2,1,8,1
transitive_alpha0.6,2,0,9,0
transitive_alpha0.6,2,1,9,1
transitive_alpha0.6,2,0,10,0
transitive_alpha0.6,2,1,10,1
transitive_alpha0.6,2,0,11,0
transitive_alpha0.6,2,1,11,1
transitive_alpha0.6,2,0,12,0
transitive_alpha0.6,2,1,12,1
transitive_alpha0.7,2,0,1,1
transitive_alpha0.7,2,1,1,1
transitive_alpha0.7,2,0,2,0.969162995594714
transitive_alpha0.7,2,1,2,0.973568281938326
transitive_alpha0.7,2,0,3,0.311111111111111
transitive_alpha0.7,2,1,3,0.927777777777778
transitive_alpha0.7,2,0,4,0.0114942528735632
transitive_alpha0.7,2,1,4,0.931034482758621
transitive_alpha0.7,2,0,5,0.0277777777777778
transitive_alpha0.7,2,1,5,1
transitive_alpha0.7,2,0,6,0
transitive_alpha0.7,2,1,6,1
transitive_alpha0.7,2,0,7,0
transitive_alpha0.7,2,1,7,1
transitive_alpha0.7,2,0,8,0
transitive_alpha0.7,2,1,8,1
transitive_alpha0.7,2,0,9,0
transitive_alpha0.7,2,1,9,1
transitive_alpha0.7,2,0,10,0
transitive_alpha0.7,2,1,10,1
transitive_alpha0.7,2,0,11,0
transitive_alpha0.7,2,1,11,1
transitive_alpha0.7,2,0,12,0
transitive_alpha0.7,2,1,12,1
transitive_alpha0.8,2,0,1,0.997442455242967
transitive_alpha0.8,2,1,1,1
transitive_alpha0.8,2,0,2,0.969162995594714
transitive_alpha0.8,2,1,2,0.973568281938326
transitive_alpha0.8,2,0,3,0.344444444444444
transitive_alpha0.8,2,1,3,0.927777777777778
transitive_alpha0.8,2,0,4,0.551724137931035
transitive_alpha0.8,2,1,4,0.96551724137931
transitive_alpha0.8,2,0,5,0.0277777777777778
transitive_alpha0.8,2,1,5,1
transitive_alpha0.8,2,0,6,0
transitive_alpha0.8,2,1,6,1
transitive_alpha0.8,2,0,7,0
transitive_alpha0.8,2,1,7,1
transitive_alpha0.8,2,0,8,0
transitive_alpha0.8,2,1,8,1
transitive_alpha0.8,2,0,9,0
transitive_alpha0.8,2,1,9,1
transitive_alpha0.8,2,0,10,0
transitive_alpha0.8,2,1,10,1
transitive_alpha0.8,2,0,11,0
transitive_alpha0.8,2,1,11,1
transitive_alpha0.8,2,0,12,0
transitive_alpha0.8,2,1,12,1
transitive_alpha0.9,2,0,1,0.997442455242967
transitive_alpha0.9,2,1,1,1
transitive_alpha0.9,2,0,2,0.969162995594714
transitive_alpha0.9,2,1,2,0.973568281938326
transitive_alpha0.9,2,0,3,0.344444444444444
transitive_alpha0.9,2,1,3,0.927777777777778
transitive_alpha0.9,2,0,4,0.551724137931035
transitive_alpha0.9,2,1,4,0.96551724137931
transitive_alpha0.9,2,0,5,0.416666666666667
transitive_alpha0.9,2,1,5,1
transitive_alpha0.9,2,0,6,0.368421052631579
transitive_alpha0.9,2,1,6,1
transitive_alpha0.9,2,0,7,0
transitive_alpha0.9,2,1,7,1
transitive_alpha0.9,2,0,8,0
transitive_alpha0.9,2,1,8,1
transitive_alpha0.9,2,0,9,0
transitive_alpha0.9,2,1,9,1
transitive_alpha0.9,2,0,10,0
transitive_alpha0.9,2,1,10,1
transitive_alpha0.9,2,0,11,0
transitive_alpha0.9,2,1,11,1
transitive_alpha0.9,2,0,12,0
transitive_alpha0.9,2,1,12,1
transitive_alpha0.999,2,0,1,0.997442455242967
transitive_alpha0.999,2,1,1,1
transitive_alpha0.999,2,0,2,0.969162995594714
transitive_alpha0.999,2,1,2,0.973568281938326
transitive_alpha0.999,2,0,3,0.344444444444444
transitive_alpha0.999,2,1,3,0.927777777777778
transitive_alpha0.999,2,0,4,0.574712643678161
transitive_alpha0.999,2,1,4,0.96551724137931
transitive_alpha0.999,2,0,5,0.444444444444444
transitive_alpha0.999,2,1,5,1
transitive_alpha0.999,2,0,6,0.368421052631579
transitive_alpha0.999,2,1,6,1
transitive_alpha0.999,2,0,7,0
transitive_alpha0.999,2,1,7,1
transitive_alpha0.999,2,0,8,0
transitive_alpha0.999,2,1,8,1
transitive_alpha0.999,2,0,9,0
transitive_alpha0.999,2,1,9,1
transitive_alpha0.999,2,0,10,0
transitive_alpha0.999,2,1,10,1
transitive_alpha0.999,2,0,11,0
transitive_alpha0.999,2,1,11,1
transitive_alpha0.999,2,0,12,0
transitive_alpha0.999,2,1,12,1
transitivedpi_alpha0.0,2,0,1,0.997442455242967
transitivedpi_alpha0.0,2,1,1,0.997442455242967
transitivedpi_alpha0.0,2,0,2,0
transitivedpi_alpha0.0,2,1,2,0
transitivedpi_alpha0.0,2,0,3,0
transitivedpi_alpha0.0,2,1,3,0
transitivedpi_alpha0.0,2,0,4,0
transitivedpi_alpha0.0,2,1,4,0
transitivedpi_alpha0.0,2,0,5,0
transitivedpi_alpha0.0,2,1,5,0
transitivedpi_alpha0.0,2,0,6,0
transitivedpi_alpha0.0,2,1,6,0
transitivedpi_alpha0.0,2,0,7,0
transitivedpi_alpha0.0,2,1,7,0
transitivedpi_alpha0.0,2,0,8,0
transitivedpi_alpha0.0,2,1,8,0
transitivedpi_alpha0.0,2,0,9,0
transitivedpi_alpha0.0,2,1,9,0
transitivedpi_alpha0.0,2,0,10,0
transitivedpi_alpha0.0,2,1,10,0
transitivedpi_alpha0.0,2,0,11,0
transitivedpi_alpha0.0,2,1,11,0
transitivedpi_alpha0.0,2,0,12,0
transitivedpi_alpha0.0,2,1,12,0
transitivedpi_alpha0.1,2,0,1,1
transitivedpi_alpha0.1,2,1,1,1
transitivedpi_alpha0.1,2,0,2,0.977973568281938
transitivedpi_alpha0.1,2,1,2,0.995594713656388
transitivedpi_alpha0.1,2,0,3,0.00555555555555556
transitivedpi_alpha0.1,2,1,3,0.905555555555556
transitivedpi_alpha0.1,2,0,4,0
transitivedpi_alpha0.1,2,1,4,0.919540229885057
transitivedpi_alpha0.1,2,0,5,0
transitivedpi_alpha0.1,2,1,5,1
transitivedpi_alpha0.1,2,0,6,0
transitivedpi_alpha0.1,2,1,6,1
transitivedpi_alpha0.1,2,0,7,0
transitivedpi_alpha0.1,2,1,7,1
transitivedpi_alpha0.1,2,0,8,0
transitivedpi_alpha0.1,2,1,8,1
transitivedpi_alpha0.1,2,0,9,0
transitivedpi_alpha0.1,2,1,9,0.952380952380952
transitivedpi_alpha0.1,2,0,10,0
transitivedpi_alpha0.1,2,1,10,1
transitivedpi_alpha0.1,2,0,11,0
transitivedpi_alpha0.1,2,1,11,1
transitivedpi_alpha0.1,2,0,12,0
transitivedpi_alpha0.1,2,1,12,1
transitivedpi_alpha0.2,2,0,1,1
transitivedpi_alpha0.2,2,1,1,1
transitivedpi_alpha0.2,2,0,2,0.977973568281938
transitivedpi_alpha0.2,2,1,2,0.995594713656388
transitivedpi_alpha0.2,2,0,3,0.00555555555555556
transitivedpi_alpha0.2,2,1,3,0.905555555555556
transitivedpi_alpha0.2,2,0,4,0
transitivedpi_alpha0.2,2,1,4,0.919540229885057
transitivedpi_alpha0.2,2,0,5,0
transitivedpi_alpha0.2,2,1,5,1
transitivedpi_alpha0.2,2,0,6,0
transitivedpi_alpha0.2,2,1,6,1
transitivedpi_alpha0.2,2,0,7,0
transitivedpi_alpha0.2,2,1,7,1
transitivedpi_alpha0.2,2,0,8,0
transitivedpi_alpha0.2,2,1,8,1
transitivedpi_alpha0.2,2,0,9,0
transitivedpi_alpha0.2,2,1,9,0.952380952380952
transitivedpi_alpha0.2,2,0,10,0
transitivedpi_alpha0.2,2,1,10,1
transitivedpi_alpha0.2,2,0,11,0
transitivedpi_alpha0.2,2,1,11,1
transitivedpi_alpha0.2,2,0,12,0
transitivedpi_alpha0.2,2,1,12,1
transitivedpi_alpha0.3,2,0,1,1
transitivedpi_alpha0.3,2,1,1,1
transitivedpi_alpha0.3,2,0,2,0.977973568281938
transitivedpi_alpha0.3,2,1,2,0.995594713656388
transitivedpi_alpha0.3,2,0,3,0.00555555555555556
transitivedpi_alpha0.3,2,1,3,0.905555555555556
transitivedpi_alpha0.3,2,0,4,0
transitivedpi_alpha0.3,2,1,4,0.919540229885057
transitivedpi_alpha0.3,2,0,5,0
transitivedpi_alpha0.3,2,1,5,1
transitivedpi_alpha0.3,2,0,6,0
transitivedpi_alpha0.3,2,1,6,1
transitivedpi_alpha0.3,2,0,7,0
transitivedpi_alpha0.3,2,1,7,1
transitivedpi_alpha0.3,2,0,8,0
transitivedpi_alpha0.3,2,1,8,1
transitivedpi_alpha0.3,2,0,9,0
transitivedpi_alpha0.3,2,1,9,0.952380952380952
transitivedpi_alpha0.3,2,0,10,0
transitivedpi_alpha0.3,2,1,10,1
transitivedpi_alpha0.3,2,0,11,0
transitivedpi_alpha0.3,2,1,11,1
transitivedpi_alpha0.3,2,0,12,0
transitivedpi_alpha0.3,2,1,12,1
transitivedpi_alpha0.4,2,0,1,1
transitivedpi_alpha0.4,2,1,1,1
transitivedpi_alpha0.4,2,0,2,0.982378854625551
transitivedpi_alpha0.4,2,1,2,0.995594713656388
transitivedpi_alpha0.4,2,0,3,0.00555555555555556
transitivedpi_alpha0.4,2,1,3,0.905555555555556
transitivedpi_alpha0.4,2,0,4,0
transitivedpi_alpha0.4,2,1,4,0.919540229885057
transitivedpi_alpha0.4,2,0,5,0
transitivedpi_alpha0.4,2,1,5,1
transitivedpi_alpha0.4,2,0,6,0
transitivedpi_alpha0.4,2,1,6,1
transitivedpi_alpha0.4,2,0,7,0
transitivedpi_alpha0.4,2,1,7,1
transitivedpi_alpha0.4,2,0,8,0
transitivedpi_alpha0.4,2,1,8,1
transitivedpi_alpha0.4,2,0,9,0
transitivedpi_alpha0.4,2,1,9,0.952380952380952
transitivedpi_alpha0.4,2,0,10,0
transitivedpi_alpha0.4,2,1,10,1
transitivedpi_alpha0.4,2,0,11,0
transitivedpi_alpha0.4,2,1,11,1
transitivedpi_alpha0.4,2,0,12,0
transitivedpi_alpha0.4,2,1,12,1
transitivedpi_alpha0.5,2,0,1,1
transitivedpi_alpha0.5,2,1,1,1
transitivedpi_alpha0.5,2,0,2,0.991189427312775
transitivedpi_alpha0.5,2,1,2,0.995594713656388
transitivedpi_alpha0.5,2,0,3,0.25
transitivedpi_alpha0.5,2,1,3,0.933333333333333
transitivedpi_alpha0.5,2,0,4,0
transitivedpi_alpha0.5,2,1,4,0.919540229885057
transitivedpi_alpha0.5,2,0,5,0
transitivedpi_alpha0.5,2,1,5,1
transitivedpi_alpha0.5,2,0,6,0
transitivedpi_alpha0.5,2,1,6,1
transitivedpi_alpha0.5,2,0,7,0
transitivedpi_alpha0.5,2,1,7,1
transitivedpi_alpha0.5,2,0,8,0
transitivedpi_alpha0.5,2,1,8,1
transitivedpi_alpha0.5,2,0,9,0
transitivedpi_alpha0.5,2,1,9,0.952380952380952
transitivedpi_alpha0.5,2,0,10,0
transitivedpi_alpha0.5,2,1,10,1
transitivedpi_alpha0.5,2,0,11,0
transitivedpi_alpha0.5,2,1,11,1
transitivedpi_alpha0.5,2,0,12,0
transitivedpi_alpha0.5,2,1,12,1
transitivedpi_alpha0.6,2,0,1,1
transitivedpi_alpha0.6,2,1,1,1
transitivedpi_alpha0.6,2,0,2,0.964757709251101
transitivedpi_alpha0.6,2,1,2,0.969162995594714
transitivedpi_alpha0.6,2,0,3,0.294444444444444
transitivedpi_alpha0.6,2,1,3,0.933333333333333
transitivedpi_alpha0.6,2,0,4,0
transitivedpi_alpha0.6,2,1,4,0.919540229885057
transitivedpi_alpha0.6,2,0,5,0
transitivedpi_alpha0.6,2,1,5,1
transitivedpi_alpha0.6,2,0,6,0
transitivedpi_alpha0.6,2,1,6,1
transitivedpi_alpha0.6,2,0,7,0
transitivedpi_alpha0.6,2,1,7,1
transitivedpi_alpha0.6,2,0,8,0
transitivedpi_alpha0.6,2,1,8,1
transitivedpi_alpha0.6,2,0,9,0
transitivedpi_alpha0.6,2,1,9,0.952380952380952
transitivedpi_alpha0.6,2,0,10,0
transitivedpi_alpha0.6,2,1,10,1
transitivedpi_alpha0.6,2,0,11,0
transitivedpi_alpha0.6,2,1,11,1
transitivedpi_alpha0.6,2,0,12,0
transitivedpi_alpha0.6,2,1,12,1
transitivedpi_alpha0.7,2,0,1,1
transitivedpi_alpha0.7,2,1,1,1
transitivedpi_alpha0.7,2,0,2,0.964757709251101
transitivedpi_alpha0.7,2,1,2,0.969162995594714
transitivedpi_alpha0.7,2,0,3,0.294444444444444
transitivedpi_alpha0.7,2,1,3,0.933333333333333
transitivedpi_alpha0.7,2,0,4,0.0114942528735632
transitivedpi_alpha0.7,2,1,4,0.931034482758621
transitivedpi_alpha0.7,2,0,5,0
transitivedpi_alpha0.7,2,1,5,1
transitivedpi_alpha0.7,2,0,6,0
transitivedpi_alpha0.7,2,1,6,1
transitivedpi_alpha0.7,2,0,7,0
transitivedpi_alpha0.7,2,1,7,1
transitivedpi_alpha0.7,2,0,8,0
transitivedpi_alpha0.7,2,1,8,1
transitivedpi_alpha0.7,2,0,9,0
transitivedpi_alpha0.7,2,1,9,0.952380952380952
transitivedpi_alpha0.7,2,0,10,0
transitivedpi_alpha0.7,2,1,10,1
transitivedpi_alpha0.7,2,0,11,0
transitivedpi_alpha0.7,2,1,11,1
transitivedpi_alpha0.7,2,0,12,0
transitivedpi_alpha0.7,2,1,12,1
transitivedpi_alpha0.8,2,0,1,1
transitivedpi_alpha0.8,2,1,1,1
transitivedpi_alpha0.8,2,0,2,0.964757709251101
transitivedpi_alpha0.8,2,1,2,0.969162995594714
transitivedpi_alpha0.8,2,0,3,0.316666666666667
transitivedpi_alpha0.8,2,1,3,0.933333333333333
transitivedpi_alpha0.8,2,0,4,0.344827586206897
transitivedpi_alpha0.8,2,1,4,0.96551724137931
transitivedpi_alpha0.8,2,0,5,0
transitivedpi_alpha0.8,2,1,5,1
transitivedpi_alpha0.8,2,0,6,0
transitivedpi_alpha0.8,2,1,6,1
transitivedpi_alpha0.8,2,0,7,0
transitivedpi_alpha0.8,2,1,7,1
transitivedpi_alpha0.8,2,0,8,0
transitivedpi_alpha0.8,2,1,8,1
transitivedpi_alpha0.8,2,0,9,0
transitivedpi_alpha0.8,2,1,9,0.952380952380952
transitivedpi_alpha0.8,2,0,10,0
transitivedpi_alpha0.8,2,1,10,1
transitivedpi_alpha0.8,2,0,11,0
transitivedpi_alpha0.8,2,1,11,1
transitivedpi_alpha0.8,2,0,12,0
transitivedpi_alpha0.8,2,1,12,1
transitivedpi_alpha0.9,2,0,1,1
transitivedpi_alpha0.9,2,1,1,1
transitivedpi_alpha0.9,2,0,2,0.964757709251101
transitivedpi_alpha0.9,2,1,2,0.969162995594714
transitivedpi_alpha0.9,2,0,3,0.316666666666667
transitivedpi_alpha0.9,2,1,3,0.933333333333333
transitivedpi_alpha0.9,2,0,4,0.344827586206897
transitivedpi_alpha0.9,2,1,4,0.96551724137931
transitivedpi_alpha0.9,2,0,5,0.333333333333333
transitivedpi_alpha0.9,2,1,5,1
transitivedpi_alpha0.9,2,0,6,0.315789473684211
transitivedpi_alpha0.9,2,1,6,1
transitivedpi_alpha0.9,2,0,7,0
transitivedpi_alpha0.9,2,1,7,1
transitivedpi_alpha0.9,2,0,8,0
transitivedpi_alpha0.9,2,1,8,1
transitivedpi_alpha0.9,2,0,9,0
transitivedpi_alpha0.9,2,1,9,0.952380952380952
transitivedpi_alpha0.9,2,0,10,0
transitivedpi_alpha0.9,2,1,10,1
transitivedpi_alpha0.9,2,0,11,0
transitivedpi_alpha0.9,2,1,11,1
transitivedpi_alpha0.9,2,0,12,0
transitivedpi_alpha0.9,2,1,12,1
transitivedpi_alpha0.999,2,0,1,1
transitivedpi_alpha0.999,2,1,1,1
transitivedpi_alpha0.999,2,0,2,0.964757709251101
transitivedpi_alpha0.999,2,1,2,0.969162995594714
transitivedpi_alpha0.999,2,0,3,0.316666666666667
transitivedpi_alpha0.999,2,1,3,0.933333333333333
transitivedpi_alpha0.999,2,0,4,0.344827586206897
transitivedpi_alpha0.999,2,1,4,0.96551724137931
transitivedpi_alpha0.999,2,0,5,0.333333333333333
transitivedpi_alpha0.999,2,1,5,1
transitivedpi_alpha0.999,2,0,6,0.315789473684211
transitivedpi_alpha0.999,2,1,6,1
transitivedpi_alpha0.999,2,0,7,0
transitivedpi_alpha0.999,2,1,7,1
transitivedpi_alpha0.999,2,0,8,0
transitivedpi_alpha0.999,2,1,8,1
transitivedpi_alpha0.999,2,0,9,0
transitivedpi_alpha0.999,2,1,9,0.952380952380952
transitivedpi_alpha0.999,2,0,10,0
transitivedpi_alpha0.999,2,1,10,1
transitivedpi_alpha0.999,2,0,11,0
transitivedpi_alpha0.999,2,1,11,1
transitivedpi_alpha0.999,2,0,12,0
transitivedpi_alpha0.999,2,1,12,1
baseline,3,0,1,1
baseline,3,0,2,0
baseline,3,0,3,0
baseline,3,0,4,0
baseline,3,0,5,0
baseline,3,0,6,0
baseline,3,0,7,0
baseline,3,0,8,0
baseline,3,0,9,0
baseline,3,0,10,0
baseline,3,0,11,0
baseline,3,0,12,0
dpi,3,0,1,1
dpi,3,1,1,1
dpi,3,0,2,0
dpi,3,1,2,0
dpi,3,0,3,0
dpi,3,1,3,0
dpi,3,0,4,0
dpi,3,1,4,0
dpi,3,0,5,0
dpi,3,1,5,0
dpi,3,0,6,0
dpi,3,1,6,0
dpi,3,0,7,0
dpi,3,1,7,0
dpi,3,0,8,0
dpi,3,1,8,0
dpi,3,0,9,0
dpi,3,1,9,0
dpi,3,0,10,0
dpi,3,1,10,0
dpi,3,0,11,0
dpi,3,1,11,0
dpi,3,0,12,0
dpi,3,1,12,0
npi,3,0,1,1
npi,3,1,1,1
npi,3,0,2,0.982378854625551
npi,3,1,2,0.982378854625551
npi,3,0,3,0.905555555555556
npi,3,1,3,0.905555555555556
npi,3,0,4,0.919540229885057
npi,3,1,4,0.919540229885057
npi,3,0,5,1
npi,3,1,5,1
npi,3,0,6,1
npi,3,1,6,1
npi,3,0,7,1
npi,3,1,7,1
npi,3,0,8,1
npi,3,1,8,1
npi,3,0,9,0.952380952380952
npi,3,1,9,0.952380952380952
npi,3,0,10,1
npi,3,1,10,1
npi,3,0,11,1
npi,3,1,11,1
npi,3,0,12,1
npi,3,1,12,1
transitive_alpha0.0,3,0,1,1
transitive_alpha0.0,3,1,1,1
transitive_alpha0.0,3,0,2,0
transitive_alpha0.0,3,1,2,0
transitive_alpha0.0,3,0,3,0
transitive_alpha0.0,3,1,3,0
transitive_alpha0.0,3,0,4,0
transitive_alpha0.0,3,1,4,0
transitive_alpha0.0,3,0,5,0
transitive_alpha0.0,3,1,5,0
transitive_alpha0.0,3,0,6,0
transitive_alpha0.0,3,1,6,0
transitive_alpha0.0,3,0,7,0
transitive_alpha0.0,3,1,7,0
transitive_alpha0.0,3,0,8,0
transitive_alpha0.0,3,1,8,0
transitive_alpha0.0,3,0,9,0
transitive_alpha0.0,3,1,9,0
transitive_alpha0.0,3,0,10,0
transitive_alpha0.0,3,1,10,0
transitive_alpha0.0,3,0,11,0
transitive_alpha0.0,3,1,11,0
transitive_alpha0.0,3,0,12,0
transitive_alpha0.0,3,1,12,0
transitive_alpha0.1,3,0,1,1
transitive_alpha0.1,3,1,1,1
transitive_alpha0.1,3,0,2,1
transitive_alpha0.1,3,1,2,1
transitive_alpha0.1,3,0,3,0.966666666666667
transitive_alpha0.1,3,1,3,1
transitive_alpha0.1,3,0,4,0
transitive_alpha0.1,3,1,4,0.919540229885057
transitive_alpha0.1,3,0,5,0
transitive_alpha0.1,3,1,5,1
transitive_alpha0.1,3,0,6,0
transitive_alpha0.1,3,1,6,1
transitive_alpha0.1,3,0,7,0
transitive_alpha0.1,3,1,7,1
transitive_alpha0.1,3,0,8,0
transitive_alpha0.1,3,1,8,1
transitive_alpha0.1,3,0,9,0
transitive_alpha0.1,3,1,9,1
transitive_alpha0.1,3,0,10,0
transitive_alpha0.1,3,1,10,1
transitive_alpha0.1,3,0,11,0
transitive_alpha0.1,3,1,11,1
transitive_alpha0.1,3,0,12,0
transitive_alpha0.1,3,1,12,1
transitive_alpha0.2,3,0,1,1
transitive_alpha0.2,3,1,1,1
transitive_alpha0.2,3,0,2,1
transitive_alpha0.2,3,1,2,1
transitive_alpha0.2,3,0,3,0.966666666666667
transitive_alpha0.2,3,1,3,1
transitive_alpha0.2,3,0,4,0
transitive_alpha0.2,3,1,4,0.919540229885057
transitive_alpha0.2,3,0,5,0
transitive_alpha0.2,3,1,5,1
transitive_alpha0.2,3,0,6,0
transitive_alpha0.2,3,1,6,1
transitive_alpha0.2,3,0,7,0
transitive_alpha0.2,3,1,7,1
transitive_alpha0.2,3,0,8,0
transitive_alpha0.2,3,1,8,1
transitive_alpha0.2,3,0,9,0
transitive_alpha0.2,3,1,9,1
transitive_alpha0.2,3,0,10,0
transitive_alpha0.2,3,1,10,1
transitive_alpha0.2,3,0,11,0
transitive_alpha0.2,3,1,11,1
transitive_alpha0.2,3,0,12,0
transitive_alpha0.2,3,1,12,1
transitive_alpha0.3,3,0,1,1
transitive_alpha0.3,3,1,1,1
transitive_alpha0.3,3,0,2,1
transitive_alpha0.3,3,1,2,1
transitive_alpha0.3,3,0,3,0.972222222222222
transitive_alpha0.3,3,1,3,1
transitive_alpha0.3,3,0,4,0
transitive_alpha0.3,3,1,4,0.919540229885057
transitive_alpha0.3,3,0,5,0
transitive_alpha0.3,3,1,5,1
transitive_alpha0.3,3,0,6,0
transitive_alpha0.3,3,1,6,1
transitive_alpha0.3,3,0,7,0
transitive_alpha0.3,3,1,7,1
transitive_alpha0.3,3,0,8,0
transitive_alpha0.3,3,1,8,1
transitive_alpha0.3,3,0,9,0
transitive_alpha0.3,3,1,9,1
transitive_alpha0.3,3,0,10,0
transitive_alpha0.3,3,1,10,1
transitive_alpha0.3,3,0,11,0
transitive_alpha0.3,3,1,11,1
transitive_alpha0.3,3,0,12,0
transitive_alpha0.3,3,1,12,1
transitive_alpha0.4,3,0,1,1
transitive_alpha0.4,3,1,1,1
transitive_alpha0.4,3,0,2,1
transitive_alpha0.4,3,1,2,1
transitive_alpha0.4,3,0,3,0.977777777777778
transitive_alpha0.4,3,1,3,1
transitive_alpha0.4,3,0,4,0
transitive_alpha0.4,3,1,4,0.919540229885057
transitive_alpha0.4,3,0,5,0
